index,linkPoster,name,role,time,content,content_img,linkPost,status
385,https://www.facebook.com/groups/1976889476160045/user/61558410909956/?__cft__[0]=AZXqvrqR3ZQy1Lm8rUbTFRDNeHsm-hyO5q47S0KEsyUwzaSqX3JJVkSRwrHWUtUoQy2FK1UsPGdZfj3LTmb6RzHiy1Xv5okDjq_aRXviJZkINWfbhE0tQcH9Wnte5YRWV-kMwXMdTNNh5bdQb3siKTX5aFiCfXswY4C4t1T-d11cMSU-p2R1aZFBcy64Ko0hN6DaHD9bXFZIHgcSrlsK1b8s&__tn__=-UC%2CP-R,Sinh Viên Sài Gòn Confessions,Quản trị viên,"Quản trị viên
   28 tháng 9","Chào mừng các thành viên mới!
Thục Hiền,
Linh Linh,
Minh Anh,
Minh Tâm,
Quỳnh Nga,
Nguyễn Lê Quang Minh,
Nguyễn Thị Hương Giang,
Hoàng Bảo,
Trần Vy,
Yi Hằng,
Nguyễn Thị Mỹ Hương,
Phạm Tuấn,
Vĩ Cầm,
Ánh Ngọc,
Thịnh Đỗ,
Chau Anh Nguyen,
Việt Bách,
Thanh Trúc,
My Diễm,
Phan Quang Kiểm,
Ánh Ánh,
Nguyễn Bảo Chung,
Đặng Khả My,
Phượng Võ,
Dương Hiểu Phàm,
Phạm Hồng Yến Nhi,
Bình Candy,
Ngọc Trinh,
 Nguyễn Phúc Thuần
,
Lê Văn Châu,
Kuu Hiếu,
Mị Duyên,
Phan Diệu Thảo,
Thanh Kiều,
Kieu Diem Nguyen,
Nhật Ly,
Tân Phan,
Mỹ Tâm,
Thanh Thuý,
Bảo Trâm,
Hong Ngoc,
Hoàng Tiến,
Hữu Phúc,
Như Quỳnh,
Hà Vy,
Ngọc Ngân,
Nguyễn Thị Lan Anh,
Lê G Linh,
Mi Linh,
Thảo Hiếu,
Anh Tuan,
Thanh Trúc Ngô,
Mai Thị Tố Trinh,
Nguyễn Tuấn,
Huỳnh Duy Phương,
Phi Manh Hoang,
Thơm Phan,
Minh Quân,
Đặng Tuyết,
Anh Dương,
Thùy Hoa,
Thuy Trang,
Thanh Hiền,
Tran Thi Anh Thu,
Bích Ngọc,
Phuong Anh,
Vy Dang,
Phan T. Trà My,
Võ Thị Mười,
NV Thanh Vân,
Ngọc Trinh,
Như Bình,
Khánh Như,
Thúy Sương,
Thanh Tuyền,
Mỹ Duyên,
Nguyễn Quang Linh,
Huỳnh Thị Thanh Linh,
Phan Duyên,
Thanh Trúc,
Cẩm Xuyên,
Hải Nam,
Văn Hoà,
Trần Văn Tài,
Nguyễn Hồng Cường,
Trinhtat Nhật Anh,
Nhã Đài,
Trug Ciên,
Vanthong Tangsangvong,
Hoàng Nam,
Nguyễn Thị Bích Tuyền,
Lệ Hằng,
Nguyen Tuong Van,
Lê Hải Hiệp,
Thanh Hằngg,
Dung Hoàng,
Quốc Dũng,
Nguyễn Hải,
Nguyễn Dũng,
Lê Vy,
Cao Thanh Huyền,
Phương Trinh,
Thi Anh,
Vân Thanh,
Isave Thanh Thảo,
Nguyễn Sơn,
Nguyễn Thị Nga,
Alion Quinn,
Đào Tâm,
Trần Nhi,
Thanh Phương,
Ngyễn Thị Mỹ Linh,
Trần Thị Thanh Thảo,
Như Thuần,
Thị Sengg,
Nguyễn Sương,
Trần Thùy Dung,
Ng Vân Khánh,
Thư Nguyễn,
Thương Khánh,
Phương Linh,
Hong My,
Thu Thuy,
Minh Hạnh,
Nguyên Bùi,
Dương Diệp Chi,
Nguyễn Trang,
An Tâm Nguyễn Thị,
Hằng Hạnh,
Hải Dương,
Thuy Thanh,
Thị Hiền,
Dươngg Thùy,
Chi Matcha,
Thùy Trâm,
Trần Quỳnh Như,
Trần Thị Lộc,
Dương Trung Hiếu,
Thùy Dung Ngô,
Ngoc Han,
Quý Tín,
Hoàng Thịnh,
Huỳnh Văn Hiếu,
Hoan Gia,
Nguyễn Thị Như Huỳnh,
Lê Diệu,
Thanh Huy Phan,
Thu Thảo Trịnh Thị,
Thanh Vân,
Nguyễn Trúc,
Châu Thị Diễm Quỳnh,
Thanh Truyền,
Ngọc Nguyễn,
Nguyen Le Hao,
Tuấn Kiệt,
Bi Bi,
Ánh Ly,
Thời Nguyễn,
Trjin Bơ,
Bảo Hiền,
Nguyen Thi Lý,
Nhật Tân,
Đạt Trần,
My Hà,
Phạm Thanh Hằng,
Trần Thị Ngọc,
Tit Thanh Tưởng,
Hoàng Nguyên,
Lâm Thành Đạt,
Nguyễn Lĩnh,
Thanh Ngọc,
Lê Quốc Huy,
Đào T. Khánh Linh,
Lưu Thư,
Ái Diễm,
Trang,
Thu Nhãn,
Trần Hoàng Yến,
Lê Phương Bảo Nguyên,
Thu Quyên,
Minh Hiếu,
Hà Oanh,
Yves Tdao,
Ngoc Trung,
Thị Nui,
Kiều Khanh,
Thu Thủy,
Nguyễn Quân,
Lee Vinh,
Thùy Trinh,
TN HThanh,
Ngọc Khương,
Hồng Ánh,
Nguyễn Phương Trang,
Kiệt Bùi,
Kim Khuê,
Nguyễn Văn Huy,
Linh Hà,
Trần Khánh Ly,
Nguyễn Phương Nhi,
Vân Phạm,
Thanh Khiêm,
Alăng Bằng,
Đặng Thị Lài Tâm,
Đức Nguyên,
Tú Quyên,
Le Thi Xuan Anh,
Hạnh Lê,
Vân Quỳnh,
Mỹ Linh,
Phạm Kiều Thạnh,
Thanh Thiên,
Hoàng Quyền,
Nguyen Phuc,
Mỹ Kiều,
Trần Thái Trung,
Đỗ Thu Thảo,
Hoàng Ánh Trần Thị,
Lê Thị Thu Hằng,
Minh Ánh,
Nông Quang Huy,
Nguyễn Trần Tố Uyên,
An Hảiii,
Minh Hiếu,
Tuấn Nam,
Sen Võ Thị,
Trần Thịnh,
Duy Phúc,
Hiền Lý,
Mỹ Hậu,
Khoa,
Thanh Thảo,
Mộc Quế Anh Coffee,
Khanh Ly,
Tony Hung,
Rahlan Hiếu,
Lê Viết Hoàng,
Bao Tram,
Đức Hạnh,
Phạm Đoàn Như Trúc,
Tường Vy,
Ngọc Mai,
Duy Hòa,
Đinh Thị Kim Tài,
Anhh Thu,
Nguyen Yen Nhi,
Thanh Maii,
Hậu Nguyễn,
Nguyễn My,
Nam Phương,
Ngọc Diệp,
Cẩm Quỳnh,
Trần Thị Thu Ngân,
Vi Vi,
Hoai Huong,
Thanh Duyên,
Đinh T. Hải Ly,
Thu Hà,
Huỳnh Yến Nhi,
Yến Nhi,
Thịnh Võ,
Thanh Tin,
Huỳnh Thị Thu Thảo,
Nguyễn Quỳnh Nhi,
Nguyễn Lan,
Ngọc Khánh,
Trần Thị Vy Thảo,
Cam Ha Tran,
Hoàng Thiên Kim,
HQ Lĩnh,
Nguyen Nguyen,
Phan Vy,
Lê Hoa,
NguyễnQ TQuân,
Ngô Ngọc Kiều Phương Giao,
Bí Đỏ Sườn Heo,
Hồ Đức Việt,
Phan Đức Mạnh,
Tr Vũ Duy,
Thảo Đann,
Hai Ngan Bui,
Sitthilath Arouny,
Phạm Mạnh Quân,
Duc Toan Nguyen,
Hồ Hoàng Nhân,
Trần Quốc Thành,
Trần Thị Ánh Nguyệt,
Ht Mây,
Văn Thị Kiều Quỳnh,
Nazny Miee,
Hương Đinh,
Dânn Dânn,
Truong Tran My Tram,
Thái Na,
Trang Trangg,
Thanh Phương,
Nhi Song,
Lê Như Quỳnh,
Minh Quoc,
Lê Bảo Ngọc","{0: 'https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-6/461343105_122144219138280363_7444789209477097636_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=DJAVYx4ooPEQ7kNvgHJNZ9O&_nc_zt=23&_nc_ht=scontent.fdad3-6.fna&_nc_gid=ADJbeK5t_qoUhP9xAYhJfM3&oh=00_AYBs0IKRcCHSo_1ATaJPb9IFZFzIluB97_DeQ3pjo1RSSg&oe=673A4067', 1: 'https://static.xx.fbcdn.net/images/emoji.php/v9/t3e/1/16/1f468_1f3fb_200d_1f4bb.png'}",https://www.facebook.com/groups/ued.confessions/posts/2016660472182945/?__cft__[0]=AZXqvrqR3ZQy1Lm8rUbTFRDNeHsm-hyO5q47S0KEsyUwzaSqX3JJVkSRwrHWUtUoQy2FK1UsPGdZfj3LTmb6RzHiy1Xv5okDjq_aRXviJZkINWfbhE0tQcH9Wnte5YRWV-kMwXMdTNNh5bdQb3siKTX5aFiCfXswY4C4t1T-d11cMSU-p2R1aZFBcy64Ko0hN6DaHD9bXFZIHgcSrlsK1b8s&__tn__=%2CO%2CP-R,Success
386,No link,Người tham gia ẩn danh,Thành viên,28 tháng 9,Ai cho em xin thời khóa biểu lớp 22cntt1 với ạ,No picture,https://www.facebook.com/groups/ued.confessions/posts/2016093962239596/?__cft__[0]=AZW7k02fanqgmtV77xBkw8GzxnDGFJSsS_WpVlFb3fxqHBZr4u0VITAAQ4_Wn3XfAQu7qiiC-ywK3Xj8by3sUwUZdntaBVkV6VrNw_Nuv6s2fGZ7t0q1YK9ku8fNLyDYMkbJJwTT-zhIgKxI-dmJaXAqlzIEGN9oZ8EqLo3-4tvYKjlDI6npV4nZzplp4e8a2TDwxgKkkrpBYY0WM3tHiG8a-SeFScAimHFt5fuGpsz_yA&__tn__=%2CO%2CP-R,Success
387,No link,Người tham gia ẩn danh,Thành viên,27 tháng 9,"Em có làm mất chìa khóa xe hãng honda vào buổi tối đón tsv ,chỉ có 1 chìa duy nhất ko kèm theo móc khóa  .Ai nhặt đc cho em xin nhận lại ạ.Em cảm ơn ạ",No picture,https://www.facebook.com/groups/ued.confessions/posts/2015940892254903/?__cft__[0]=AZXy99zKT38_UaxdrNgTdd6qXexP_GX67JldxqVKFyRVZZ3LcZYsQ7k1JD_FvJOpiperNMD5c9pqgy-bMSjkdZ_MXiRTU-EGOMpDpn46Yq8DjQw1rL38vwzgD3ngHi33Lh7Jx0KEGdVxi9JsPVvOEDMjLVMf-MZbV4I77M9Bjjg-VyXmUtQcpx_XMuELowJPYXXkxrpTtnG1pqlYZP89VhVyuoCzaFeQDhDAj8PFYj2D5w&__tn__=%2CO%2CP-R,Success
388,No link,Người tham gia ẩn danh,Thành viên,27 tháng 9,"Em làm mất chìa khoá xe trong lúc đi chào đón TSV có anh/chị nào nhặt được thì cho em xin lại ạ. Em cảm ơn ạ
Chìa khoá có móc khóa conmaster màu vàng ạ",No picture,https://www.facebook.com/groups/ued.confessions/posts/2015925205589805/?__cft__[0]=AZWUXzVvptsHIQj5pD5_L2cUYhZU0B7HzPh4duwWiGI3jvFLZ32N1SQVbm4NhUuBdYipqUwMSGjAU51y-VzENVeZe58TBpBHp854vAwk5hKzWuV39fHTnTcGUCfAYepkprohg_4s0SolJAmnEMVYt_rWtpREImBjlyRYMsoGtzM9oDYEL7RUUIYrVXwOKy1V_PwqeoIKMDRCR6MnWt2-YAA81cpOWFNBDkrL0f-dOlGXgA&__tn__=%2CO%2CP-R,Success
389,No link,Người tham gia ẩn danh,Thành viên,27 tháng 9,chỉ cách có bồ nhanh nhất đi mấy ní ơi!!,No picture,https://www.facebook.com/groups/ued.confessions/posts/2015757535606572/?__cft__[0]=AZWcmrO4hyRIqFfTvV8lsA5mZ1erbzY0DIVpE2Jq76ZJuaz8icZXedw5F-j6jJ3L1gpLwQqV_aK-gv9jN-YKi21TArFKkxhYD4_BcF9JvmxRC5Pm-uKTTjIs-gKVwpMiIXqW6YRoIQ8QSl-HWXpSJTugub5uDEH9ElSKqKQ3ezgMSz5Yl7ekLe1cEclK5pNy9dlxaSI-R31NaSqwn5qpddPTMuI9OknzGmvvjKn4gApxNQ&__tn__=%2CO%2CP-R,Success
390,No link,Người tham gia ẩn danh,Thành viên,27 tháng 9,"trường lắm phù du, nhỏ nào khờ thì bị trap (((",No picture,https://www.facebook.com/groups/ued.confessions/posts/2015757682273224/?__cft__[0]=AZV5LQHKAiKFj3-Jk_Pjr_LYsiETCKcOIcehJOZffqNI5aBzd0xNdxO_Z0mknjeB4d7Om4bFLXdEC1uts6nMjbGmKsgJcxX72FKQmZc9cLAw2anEL25UMVbvC2KzfvdPM6r8I650m4qcI73_7CKT7ZxovypzHgsY5jkn2qnKYo1v8iOViA-zOCnOJ4HWubiD_HrHYyrnA7L8TbFs2_Ee5naTId5-HBR9B_BNgkqP3SYIBg&__tn__=%2CO%2CP-R,Success
391,No link,Người tham gia ẩn danh,Thành viên,27 tháng 9,Mn cho em hỏi khai khoá chào mừng tân SV có bắt buộc đi k ạ . K đi có bị sao k ạ.,No picture,https://www.facebook.com/groups/ued.confessions/posts/2015785402270452/?__cft__[0]=AZXso6ux-zd43KN_AboJj8Kc8FSxU4yTsB9DXSj_v5y52bfQGn9uhXEHPYfe6MifjkFX45KnCJYsayAtAog3SMWCkcEAdMoglQfeu09TTASWGPjSuYuz7yKbI-rAuHbpBVd3_9hn_e7TXjIHapqmz--ATOXmxY0evkzulCyFsXv5lI38xg2cI4q0hZWTy_2kNZfC7bhWL6IS6zSt6kkw841d0zzUSTZVr-7cbqzO-QX-5Q&__tn__=%2CO%2CP-R,Success
392,No link,Người tham gia ẩn danh,Thành viên,27 tháng 9,"Bạn cùng phòng ăn = đồ của mình dùng đồ của mk, ở dơ ko bao giờ dọn phòng kể cả đồ bạn ấy bày ra, lúc nào cũng dìm ngkh xuống nâng mk lên bằng cách phông bạt, hay mặt xưng khi mk nhắc bạn ấy, đuổi ko đi thì sao ạ",No picture,https://www.facebook.com/groups/ued.confessions/posts/2015757592273233/?__cft__[0]=AZWYaW6Oh4Ut1WP5T-03C0dVhRz4Nh-7in2Dm0RWNyKRYKJ5lJ1AuFHEUeWQ5mv_OzuMdVkRx5gbSEMf7qvXmnJ98oE5NgmN2QaxDwgBv14MEB-8GF4NgEileh8YwM6CXIRPpzCDerMSV37lDVwz-vIYexAmlsEjE7-ygoCaDOFdhVaCrDqdryCnOFbjAGDwmzX1F8f4uKBC94huBU0SY9EEcVTlZxYMt4uljoZrLioLCA&__tn__=%2CO%2CP-R,Success
393,No link,Người tham gia ẩn danh,Thành viên,27 tháng 9,ĐA SỐ CÁC CẶP ĐÔI YÊU NHAU TRÊN ĐẠI HỌC XONG ĐỀU CHIA TAY SAU KHI RA TRƯỜNG ::)))),No picture,https://www.facebook.com/groups/ued.confessions/posts/2015757492273243/?__cft__[0]=AZVmz1AjmEFko2W_4gSctJt-ABebK1Qbp2sY3RvrehejkBGVg_xZZIPX6qAGPCIpYY5AcgXtz9dKRO6CYW94LD24exySoK662b4ES52tUZ5NSHei39Nks_JeuL1jgbhlQTYcJG3CPlsJXsLXTpdqF6uCKjJzRtmqWESB8mq9uxTGlt_OIv4qYmHgGuRMwZqt-fQjr8TvfeWUTDFX7HDRuz16knIC-cmnxOwivkkvPlwihw&__tn__=%2CO%2CP-R,Success
394,No link,Người tham gia ẩn danh,Thành viên,27 tháng 9,Không đi khám sức khoẻ có sao không ạ? Em có lí do chính đáng không thể đi huhu,No picture,https://www.facebook.com/groups/ued.confessions/posts/2015725708943088/?__cft__[0]=AZVkZD3dNS2CKKDT8ZjZAN3IeTCF6IoXKA2kwAEaKLJW3Yg7TbItzf_jTD7Mk_SRK7i_lTYOTv5XIL-gi_Qi6DB3x4eoVN4aoXmlGTgn-7kFW89jFp-Wz1REWqoyxfaiSFxgPBVZZs7gL3lisAEy1Cutzc5yuCB9SjI3_TXXHRSgxiLHEJBuSeEpucIN3agrR1aj2plN_hgR6EDgv20a9M2k5y10exV5piBrLQKApXtOYw&__tn__=%2CO%2CP-R,Success
395,No link,Người tham gia ẩn danh,Thành viên,27 tháng 9,Mn cho mình hỏi đợt tốt nghiệp hồi tháng 8 lần 3 khi nào được nhận bằng ạ,No picture,https://www.facebook.com/groups/ued.confessions/posts/2015714102277582/?__cft__[0]=AZXTbP3XkvspnY2OfMRl3fm0nKLZ-3ok8y3t2wQjdieQ880vhY3wUrYd-l3IeDUG2YYn0lp6_K00XUPio-kZBTDxwATYiiVhk7rYMd3Fv-CtPlxfDb5VSTIBSSU6t7PKXd98YLWKDH281wpgbqUFue_9DVorAgCpbU-FpZ1zI8LChqaBAKUJRfEiQN7RiHo10dmOkOeaeRal7t-Qsb4dyDFV5ypewfJlSJE4oE2tsw67iQ&__tn__=%2CO%2CP-R,Success
396,No link,Người tham gia ẩn danh,Thành viên,26 tháng 9,Trường mình có ai có máy ảnh mà muốn cho thuê kh ạ,No picture,https://www.facebook.com/groups/ued.confessions/posts/2015126669002992/?__cft__[0]=AZXIH0J5ojjM-_5SggM8ly28lAfU16J2huGG_iUMhq3f7I20kpPpe2iVoSwrEMhvaPmvamehNyyXjKpSKGIar5eX6KmV246hKfZhD1QRhd8oCGD7zG01FUMcL5Mex6w1bQ_tc_N1EsAsnwMhwvzSfNaq-pD4StxbDfJax2CqfJTeZWOW6NZqZByTn7NZHqi67Vk0llDV4C7naEm7X_Kh5OGB2dbH1DK5EIBvONlSMksldQ&__tn__=%2CO%2CP-R,Success
397,No link,Người tham gia ẩn danh,Thành viên,23 tháng 9,"Mong cậu đọc được bài viết này. Mình và cậu cùng độ tuổi 21. Một độ tuổi nhiều ước mơ và hoài bão. Mình yêu cậu cũng là thật lòng, kể từ lúc ôm cậu vào lòng và thấy cậu khóc vì áp lực gia đình là mình biết rằng cậu đã chịu đựng nhiều nỗi đau và áp lực đến nhường nào. Mình thương cậu bằng cả con tim, thấy cậu khóc tim mình đau lắm, mình chỉ muốn cùng cậu vượt qua khoảng thời gian khó khăn đó. Nhưng mà chắc giờ tim cậu không còn mình nữa rồi, thực sự khi mối quan hệ của mình và cậu dừng lại mình buồn lắm. Đã nhiều tháng trôi qua mình vẫn chưa quên được cậu. Tại sao vậy? Nếu còn yêu mình, cậu có thể quay lại với mình được không. Mình muốn che chở, quan tâm cậu cả đời này, mặc dù là con gái nhưng thấy con trai khóc mình đau lòng lắm",No picture,https://www.facebook.com/groups/ued.confessions/posts/2012043129311346/?__cft__[0]=AZVmkyDAk0PHa14WAIxeHGo8hi8DBdsteemS9Cscg8FhMfQTs2p6VN7QhxDQ5oeX-7smi-p3vaZ--m21VeWLd4lKZdNPG0WSsJTqqQW2vFKEaGmzohgkZyvr6kXNXKjeepV3xhGZyMveusnp84TaDDg-COX4Wt6I5AJLl_zJSVkkjEPMuPzE_t2GT4P62PDLm2IhU0enjHcsmfsdYwvgd4ZnqlobJuHxjLyNtzG3Fw8ikQ&__tn__=%2CO%2CP-R,Success
398,No link,Người tham gia ẩn danh,Thành viên,26 tháng 9,Cs cách nào để cs ngiu hămm ạ,No picture,https://www.facebook.com/groups/ued.confessions/posts/2014877525694573/?__cft__[0]=AZW3pia-bctJK2Dn9G5dJBKCfINiI0haqcbXJNGz2JZQBDGZal8xivUuU6wFSwpPDWUrYPt4U5OIh1HEBtEVa8a_gUvcmZA2GI4ds9G714jTiNYZ-smuf5Y_kMY1k0dF9shj_Y1OTylNg5XH3qIyfj6wUeNZqJnyUCQYNpFBpztttT7IqesOH9TWleNzHL321gbBt_W5sv94CylToi9FsVUyRRl8urW83DO3Z_QuNbjd0w&__tn__=%2CO%2CP-R,Success
399,No link,Người tham gia ẩn danh,Thành viên,26 tháng 9,Làm gì khi biết bạn cùng phòng lén lút lấy quần áo trong tủ của mình mặc nhưng ko có chứng cứ ạ,No picture,https://www.facebook.com/groups/ued.confessions/posts/2014877192361273/?__cft__[0]=AZXHcMGn28FK2JiYxKpcCkop42wARCxbUsZK18doCCWS8ZcdH0qWIT5Gld9EcjBG83EEfS9cmmIDnhOtbO0x1yPtCLZSQw0hvPPgY488WQg6v2kWma9DYm9mseU9Nw-Swlkk3EP-qr6VMESoNPBgORzN-0Fp0WQLEV3_rtrVqnf7f32nINT_YM6szM7OE0fKf5Bp3uNDA8piEahS-K38xVhCCq6a_q2ogWTkRe6MPWQgjQ&__tn__=%2CO%2CP-R,Success
400,No link,Người tham gia ẩn danh,Thành viên,26 tháng 9,"Treo 2 mắt kính bạn lấy 1, bạn chừa 1 . Kính mình để trong nón bạn treo ra xe giúp nữa. Sao bạn tử tế quá vậy.  Bạn ăn cắp cho mình xin lại mắt kính ",No picture,https://www.facebook.com/groups/ued.confessions/posts/treo-2-m%E1%BA%AFt-k%C3%ADnh-b%E1%BA%A1n-l%E1%BA%A5y-1-b%E1%BA%A1n-ch%E1%BB%ABa-1-k%C3%ADnh-m%C3%ACnh-%C4%91%E1%BB%83-trong-n%C3%B3n-b%E1%BA%A1n-treo-ra-xe-gi%C3%BAp-/2014877619027897/?__cft__[0]=AZUJ9Pdjj5t4g1Q_g2qYi_YlEYTZPdEyAwDZQOGXSqaTpnxh-eDl3yb7kuN7HK8pyeDbB0qDW7H8DFGY1VNGx2aeqRHqlbKN-Zz_W4rvduiLkqEuK0PVaypK8PLubBt1pWYnnXvSPSgaICZN4N9kXWmjyl9EtiB390cnZQMAfpXJLSnKQjaJ8kmsl-Pm2yiIeKoijq2UjakaXwaCAHKpyx2EPPdMXsMMAWOiHmkBn6hMNQ&__tn__=%2CO%2CP-R,Success
401,No link,Người tham gia ẩn danh,Thành viên,26 tháng 9,"B gì ơi trả tiền mình đi mà có 50k nhắc quàiiii à,nói ai tự biết nhaaaa,thấy b cũng cưng ghê,cưng vô lây",No picture,https://www.facebook.com/groups/ued.confessions/posts/2014877435694582/?__cft__[0]=AZUpd7xTVyMWA32Sv5MBOxlEb-ReYqY3hE-e4ueUezWAuZyZvQCfeYyHF_qG6E60JZAHs5oJoW36bFkIW158NqDzAFFzuRNKiAkr5bIfTCjUH1oWi_0NwaE5i9t42c_foBtpEQz6MQQhkiG5Ut0piULsUlEtKl79gJTn2r2xC2uwb8AjG4LwL0jUZFT4TqNXkwG09mzwEjzW4JzGt35FbtBYLKpP7JFurNpXt5665jl-AA&__tn__=%2CO%2CP-R,Success
402,No link,Người tham gia ẩn danh,Thành viên,26 tháng 9,Mọi người cho em hỏi giờ đổi ngành được không ạ :((,No picture,https://www.facebook.com/groups/ued.confessions/posts/2014877315694594/?__cft__[0]=AZVglSz4mVrSQJDVsG7ULxOSlVJP1uGXxZ-4H2hK1t5fNEN7OiBM6tPDHSo9pvjsbwekmODK0ENUZ-j0HWqizoXVlC5Yvub8J1pkQMKzXz1NabxqM5JAYw9ye_42m4ft6V9fUar8U1CaeUYb5uLNAkXQnB1zNhpvB-t8mOIxHemKVSP0ATlLimVRhfSCjyQnIOtdrZpamfkvvantvA1DMu_02618Leo8-QManQei6ktW-Q&__tn__=%2CO%2CP-R,Success
403,No link,Người tham gia ẩn danh,Thành viên,26 tháng 9,ăn mỳ cay hôngggg,No picture,https://www.facebook.com/groups/ued.confessions/posts/2014877269027932/?__cft__[0]=AZUiEqLS3laQLEC45YVBHNpOqqYjVNh0oDkFg8d8yZrv4w6IBSaK_GDlNqg5kvLoe1sdhgKzP2z1iVg0sKugUv_26hQnZ1vN9-JrYPLP5ksjDh8QSlvRJmGDJVl0820yG2o-iU27JcRy9DzEuy7cTuA6E4ibUmBNQdudyQoWTmtyw8HtLBnPWOetGZ6FtoqZP7JtnqGoUjr73r33ezy1Px1V85ROOy80YE0AJcRozsU15Q&__tn__=%2CO%2CP-R,Success
404,No link,Người tham gia ẩn danh,Thành viên,26 tháng 9,bạn nào để quên chìa khoá xe phòng 308-A5 thì ghé bảo vệ chỗ giữ xe lấy he,{0: 'https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-6/461191282_549995931044679_7202927987396421977_n.jpg?stp=dst-jpg_p180x540&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=eF_cSrDIFuMQ7kNvgFWBY_T&_nc_zt=23&_nc_ht=scontent.fdad3-6.fna&_nc_gid=A1oT-QhMgqpngABrO6jqGp2&oh=00_AYAOvZLNPx8DYXvobjhKklkShz6Ifd68-nVDdlJZFQ6g3w&oe=673A1B26'},https://www.facebook.com/groups/ued.confessions/posts/2014726545709671/?__cft__[0]=AZXZCsXPKLsrqN362ohP13q0WsfasVoWCJ_1PJHZS2jF9yaBr8D5ZCbwcLaq9ZyGhXZP9uDNObGGwQDjGkDxphKd4n2qEtCvZOcAYpYtIT83f9V2GIsAaYumewTw4NHp0an2yiI5NdAu6hGzryfk2zZeluC-MClsMaaO-wYdvgIlDywTrtxbvsP-EhkcLSn_ANXAXhYf1UIda_XdGhGRxH1YF9Sd13y5CVqOs2FkAMpM5Q&__tn__=%2CO%2CP-R,Success
405,No link,Người tham gia ẩn danh,Thành viên,26 tháng 9,"Mn cho e xin vài lời khuyên vs ạ. Bạn cùng phòng vs e bị sao í, bạn k hiểu lời e nói hay bạn cố tình làm vậy nx. Ngay từ đầu đã chấp nhận ở chung vs nhau rồi thì bọn e đều thống nhất nói ra những cái khó của bản thân để cùng tránh. E bị khó ngủ nặng ( chỉ 1 âm thanh nhỏ cũng đủ làm e giật mình ) và lâu lâu còn phải dùng thuốc ngủ để được ngủ trọn giấc. Và khi về ở với nhau giai đoạn đầu thì mọi thứ đều oke hết nhưng sang đến tuần 2 thì như bị đảo lộn vậy. Sáng mai đi học sớm thì tối e đã dặn đi ngủ sớm rồi mà bạn vẫn coi tiktok cười ha há tới hơn 2h sáng 
. Sáng đi học về mệt thì lo tranh thủ ăn rồi ngủ tí 12h30 học, vâng bạn vẫn ồn ào như thể phòng này chỉ có mình bạn ở. Bạn có tai nghe nhưng chẳng bao h dùng ( e đã đeo tai nghe nhưng âm thanh máy bạn át lun cả tiếng ồn trắng e bật để ngủ luôn ạ).Thật sự luôn, e khó chịu nên giả tạo tiếng ho để bạn biết í, thì oke biết í nên mở nhỏ lại tí nhưng 5 10p sau lại như ban đầu. Hôm sau e cũng nói lại lần nữa là e bị khó ngủ, bạn cũng oke. Vâng và cả tuần nay e không thể ngủ trọn giấc bữa nào ạ. Trong khi bạn ngủ thì e có vô ý thức như bạn đâu? Nhiều khi e nghĩ e phải mở to lên như cách bạn làm vs e để hiểu bạn ồn ào cỡ nào, nhưng thôi e cx bỏ ý nghĩ đó vì e k thể xấu tính như bạn đc. Anh chị cho em lời khuyên lựa lời nói vs bạn ạ. E cảm ơn ạ
P/s: nếu m đọc đc bài này thì giữ Ý THỨC chung giùm t "" con giun xéo lắm cũng quằn """,No picture,https://www.facebook.com/groups/ued.confessions/posts/2014712472377745/?__cft__[0]=AZXpL1U87Cm1nqKb5Fez0ocQB_3Dq0C1RwDHgLUHuXZ0Ge-LHp1j0KXFWIdmNKOl_lgR2ktWHv9RRSsQOsZDU8yvVFaVeTOHmndhT5gR8-nNLCU9avdModvJoxOW6wVxQzxREf56pejRV1OBeBaAoN0oLK36KSoL_9iSJ7RiPDn8WQw6O9XqlV3QvqviDskt8KncOvHxNCh3DC5gkHyqPLEqQufeqSR8ExGv0Ds0qvdjXg&__tn__=%2CO%2CP-R,Success
406,No link,Người tham gia ẩn danh,Thành viên,26 tháng 9,Cho em hỏi là năm nhất học lấy bằng toeic xong mình lấy giấy chứng nhận nộp cho trường làm chuẩn đầu ra thì đến năm 4 mình có cần nộp lại bằng chứng nữa kh ạ,No picture,https://www.facebook.com/groups/ued.confessions/posts/2014600149055644/?__cft__[0]=AZVZYhINEvGVIyysORldROeEn1Kx84xZMVGQa75Xvi7h-mYifStjGtStD_L8rmnHg5ZoX55i3_Xfb5I7YCycHy1pv4kcJjciFl36c6xx8fI8BzRVzn4w5s-Oozx9rI7iNXYsqbIltTbyl7PA1mjPKbqnUfqc3eZc_z5BRR4kdqu93oXiTG_iTaGXoQyQPuIHRDC-Tt9OCKo3MPe87XfGYT-Tlrq2cYMwTPBbLuIag-lPBQ&__tn__=%2CO%2CP-R,Success
